observation_id,timestamp,observer_id,src_ip,src_port,dst_ip,dst_port,txid,message_type,peer_id,connection_id,propagation_delay_ms,direction,sequence_number
OBS0003114,2025-10-14T18:00:47.631076,N0003,203.0.113.28,8333,192.0.2.65,8333,275cfba925f17c46816765e4b17afa1b1437f1713f9b4839f4a6fbfee04ecdea,inv,N0000,,85.0,inbound,4
OBS0003115,2025-10-14T18:00:47.633545,N0107,198.51.100.142,8333,198.51.100.184,8333,275cfba925f17c46816765e4b17afa1b1437f1713f9b4839f4a6fbfee04ecdea,inv,N0006,,87.469,inbound,5
OBS0003116,2025-10-14T18:00:47.640962,N0094,192.0.2.181,8333,203.0.113.176,8333,275cfba925f17c46816765e4b17afa1b1437f1713f9b4839f4a6fbfee04ecdea,inv,N0001,,94.886,inbound,6
OBS0003117,2025-10-14T18:00:47.641567,N0129,192.0.2.181,8333,198.51.100.205,8333,275cfba925f17c46816765e4b17afa1b1437f1713f9b4839f4a6fbfee04ecdea,inv,N0001,,95.491,inbound,7
OBS0003118,2025-10-14T18:00:47.663995,N0088,203.0.113.25,8333,192.0.2.216,8000,275cfba925f17c46816765e4b17afa1b1437f1713f9b4839f4a6fbfee04ecdea,inv,N0008,,117.919,inbound,8
OBS0003119,2025-10-14T18:00:47.682895,N0017,203.0.113.168,8333,203.0.113.8,18333,275cfba925f17c46816765e4b17afa1b1437f1713f9b4839f4a6fbfee04ecdea,inv,N0010,,136.819,inbound,9
OBS0003120,2025-10-14T18:00:49.710947,N0125,192.0.2.252,8333,203.0.113.219,18333,1eb5147cc18144ab2dde3c8aca42da215dbbe754314dee2e5f50d1ef50be876c,inv,N0004,,220.394,inbound,1
OBS0003121,2025-10-14T18:00:49.729015,N0087,203.0.113.112,8333,198.51.100.122,8333,1eb5147cc18144ab2dde3c8aca42da215dbbe754314dee2e5f50d1ef50be876c,inv,N0014,,238.462,inbound,2
OBS0003122,2025-10-14T18:00:49.740558,N0017,203.0.113.112,8333,203.0.113.8,18333,1eb5147cc18144ab2dde3c8aca42da215dbbe754314dee2e5f50d1ef50be876c,inv,N0014,,250.005,inbound,3
OBS0003123,2025-10-14T18:00:49.740994,N0003,192.0.2.151,8333,192.0.2.65,8333,1eb5147cc18144ab2dde3c8aca42da215dbbe754314dee2e5f50d1ef50be876c,inv,N0044,,250.441,inbound,4
OBS0003124,2025-10-14T18:00:49.748159,N0094,203.0.113.28,8333,203.0.113.176,8333,1eb5147cc18144ab2dde3c8aca42da215dbbe754314dee2e5f50d1ef50be876c,inv,N0000,,257.606,inbound,5
OBS0003125,2025-10-14T18:00:49.768825,N0088,203.0.113.25,8333,192.0.2.216,8000,1eb5147cc18144ab2dde3c8aca42da215dbbe754314dee2e5f50d1ef50be876c,inv,N0008,,278.272,inbound,6
OBS0003126,2025-10-14T18:00:49.814624,N0136,198.51.100.191,8333,198.51.100.11,8333,1eb5147cc18144ab2dde3c8aca42da215dbbe754314dee2e5f50d1ef50be876c,inv,N0146,,324.071,inbound,7
OBS0003127,2025-10-14T18:00:52.299983,N0003,192.0.2.178,8333,192.0.2.65,8333,0f9119bd39ab2e9653d9d90db17b5f4d20bc239c2549e4bfadc350647ca1411b,inv,N0065,,43.288,inbound,1
OBS0003128,2025-10-14T18:00:52.342326,N0125,203.0.113.154,8333,203.0.113.219,18333,0f9119bd39ab2e9653d9d90db17b5f4d20bc239c2549e4bfadc350647ca1411b,inv,N0097,,85.631,inbound,2
OBS0003129,2025-10-14T18:00:52.342495,N0136,198.51.100.177,8333,198.51.100.11,8333,0f9119bd39ab2e9653d9d90db17b5f4d20bc239c2549e4bfadc350647ca1411b,inv,N0026,,85.8,inbound,3
OBS0003130,2025-10-14T18:00:52.364571,N0088,198.51.100.223,8333,192.0.2.216,8000,0f9119bd39ab2e9653d9d90db17b5f4d20bc239c2549e4bfadc350647ca1411b,inv,N0018,,107.876,inbound,4
OBS0003131,2025-10-14T18:00:52.365130,N0094,198.51.100.9,8333,203.0.113.176,8333,0f9119bd39ab2e9653d9d90db17b5f4d20bc239c2549e4bfadc350647ca1411b,inv,N0067,,108.435,inbound,5
OBS0003132,2025-10-14T18:00:52.371047,N0109,203.0.113.168,8333,203.0.113.127,8333,0f9119bd39ab2e9653d9d90db17b5f4d20bc239c2549e4bfadc350647ca1411b,inv,N0010,,114.352,inbound,6
OBS0003133,2025-10-14T18:00:52.375816,N0107,198.51.100.154,8334,198.51.100.184,8333,0f9119bd39ab2e9653d9d90db17b5f4d20bc239c2549e4bfadc350647ca1411b,inv,N0085,,119.121,inbound,7
OBS0003134,2025-10-14T18:00:52.382876,N0129,192.0.2.181,8333,198.51.100.205,8333,0f9119bd39ab2e9653d9d90db17b5f4d20bc239c2549e4bfadc350647ca1411b,inv,N0001,,126.181,inbound,8
OBS0003135,2025-10-14T18:00:54.907887,N0129,203.0.113.168,8333,198.51.100.205,8333,27e020253f2fabe185620d54c60bd5e04efd256cffbc55f6cb1902a416daf915,inv,N0010,,91.794,inbound,1
OBS0003136,2025-10-14T18:00:54.917490,N0136,192.0.2.194,8333,198.51.100.11,8333,27e020253f2fabe185620d54c60bd5e04efd256cffbc55f6cb1902a416daf915,inv,N0012,,101.397,inbound,2
OBS0003137,2025-10-14T18:00:54.936671,N0087,203.0.113.128,8333,198.51.100.122,8333,27e020253f2fabe185620d54c60bd5e04efd256cffbc55f6cb1902a416daf915,inv,N0048,,120.578,inbound,3
OBS0003138,2025-10-14T18:00:54.941352,N0088,203.0.113.25,8333,192.0.2.216,8000,27e020253f2fabe185620d54c60bd5e04efd256cffbc55f6cb1902a416daf915,inv,N0008,,125.259,inbound,4
OBS0003139,2025-10-14T18:00:54.951772,N0017,192.0.2.138,8333,203.0.113.8,18333,27e020253f2fabe185620d54c60bd5e04efd256cffbc55f6cb1902a416daf915,inv,N0005,,135.679,inbound,5
OBS0003140,2025-10-14T18:00:54.958144,N0094,203.0.113.28,8333,203.0.113.176,8333,27e020253f2fabe185620d54c60bd5e04efd256cffbc55f6cb1902a416daf915,inv,N0000,,142.051,inbound,6
OBS0003141,2025-10-14T18:00:56.311198,N0003,203.0.113.190,8333,192.0.2.65,8333,fd0339cd44d17858b755c2c5c665b0aa854d2806f3afad869662bf0a6283379d,inv,N0029,,60.546,inbound,1
OBS0003142,2025-10-14T18:00:56.323403,N0125,192.0.2.252,8333,203.0.113.219,18333,fd0339cd44d17858b755c2c5c665b0aa854d2806f3afad869662bf0a6283379d,inv,N0004,,72.751,inbound,2
OBS0003143,2025-10-14T18:00:56.344098,N0136,192.0.2.194,8333,198.51.100.11,8333,fd0339cd44d17858b755c2c5c665b0aa854d2806f3afad869662bf0a6283379d,inv,N0012,,93.446,inbound,3
OBS0003144,2025-10-14T18:00:56.347313,N0094,198.51.100.9,8333,203.0.113.176,8333,fd0339cd44d17858b755c2c5c665b0aa854d2806f3afad869662bf0a6283379d,inv,N0067,,96.661,inbound,4
OBS0003145,2025-10-14T18:00:56.350103,N0109,203.0.113.7,8333,203.0.113.127,8333,fd0339cd44d17858b755c2c5c665b0aa854d2806f3afad869662bf0a6283379d,inv,N0070,,99.451,inbound,5
OBS0003146,2025-10-14T18:00:56.351065,N0017,203.0.113.168,8333,203.0.113.8,18333,fd0339cd44d17858b755c2c5c665b0aa854d2806f3afad869662bf0a6283379d,inv,N0010,,100.413,inbound,6
OBS0003147,2025-10-14T18:00:56.353165,N0129,203.0.113.168,8333,198.51.100.205,8333,fd0339cd44d17858b755c2c5c665b0aa854d2806f3afad869662bf0a6283379d,inv,N0010,,102.513,inbound,7
OBS0003148,2025-10-14T18:00:56.358461,N0087,192.0.2.89,8333,198.51.100.122,8333,fd0339cd44d17858b755c2c5c665b0aa854d2806f3afad869662bf0a6283379d,inv,N0007,,107.809,inbound,8
OBS0003149,2025-10-14T18:00:56.375465,N0088,198.51.100.177,8333,192.0.2.216,8000,fd0339cd44d17858b755c2c5c665b0aa854d2806f3afad869662bf0a6283379d,inv,N0026,,124.813,inbound,9
OBS0003150,2025-10-14T18:00:56.405971,N0107,198.51.100.154,8334,198.51.100.184,8333,fd0339cd44d17858b755c2c5c665b0aa854d2806f3afad869662bf0a6283379d,inv,N0085,,155.319,inbound,10
OBS0003151,2025-10-14T18:00:57.957094,N0125,192.0.2.252,8333,203.0.113.219,18333,b135e76fd91583a9aa291516f66661a7382adb3d6ab182e244db4041f0a5bdeb,inv,N0004,,58.437,inbound,1
OBS0003152,2025-10-14T18:00:57.964192,N0003,203.0.113.190,8333,192.0.2.65,8333,b135e76fd91583a9aa291516f66661a7382adb3d6ab182e244db4041f0a5bdeb,inv,N0029,,65.535,inbound,2
OBS0003153,2025-10-14T18:00:57.974068,N0136,192.0.2.194,8333,198.51.100.11,8333,b135e76fd91583a9aa291516f66661a7382adb3d6ab182e244db4041f0a5bdeb,inv,N0012,,75.411,inbound,3
OBS0003154,2025-10-14T18:00:58.002749,N0107,198.51.100.154,8334,198.51.100.184,8333,b135e76fd91583a9aa291516f66661a7382adb3d6ab182e244db4041f0a5bdeb,inv,N0085,,104.092,inbound,4
OBS0003155,2025-10-14T18:00:58.007450,N0087,203.0.113.128,8333,198.51.100.122,8333,b135e76fd91583a9aa291516f66661a7382adb3d6ab182e244db4041f0a5bdeb,inv,N0048,,108.793,inbound,5
OBS0003156,2025-10-14T18:00:58.034976,N0094,192.0.2.242,8333,203.0.113.176,8333,b135e76fd91583a9aa291516f66661a7382adb3d6ab182e244db4041f0a5bdeb,inv,N0113,,136.319,inbound,6
OBS0003157,2025-10-14T18:00:59.920583,N0109,203.0.113.7,8333,203.0.113.127,8333,7808ad15b5c1269597a23b3446e65740aecaf4b7248f57cce83d6071210f2733,inv,N0070,,86.618,inbound,1
OBS0003158,2025-10-14T18:00:59.921223,N0107,198.51.100.142,8333,198.51.100.184,8333,7808ad15b5c1269597a23b3446e65740aecaf4b7248f57cce83d6071210f2733,inv,N0006,,87.258,inbound,2
OBS0003159,2025-10-14T18:00:59.924765,N0087,192.0.2.89,8333,198.51.100.122,8333,7808ad15b5c1269597a23b3446e65740aecaf4b7248f57cce83d6071210f2733,inv,N0007,,90.8,inbound,3
OBS0003160,2025-10-14T18:00:59.925105,N0125,203.0.113.154,8333,203.0.113.219,18333,7808ad15b5c1269597a23b3446e65740aecaf4b7248f57cce83d6071210f2733,inv,N0097,,91.14,inbound,4
OBS0003161,2025-10-14T18:00:59.960513,N0094,192.0.2.181,8333,203.0.113.176,8333,7808ad15b5c1269597a23b3446e65740aecaf4b7248f57cce83d6071210f2733,inv,N0001,,126.548,inbound,5
OBS0003162,2025-10-14T18:01:01.331875,N0136,198.51.100.191,8333,198.51.100.11,8333,56459e6ae44f6dc6517be213f23645cee0b92838922232dcdccdf2b066b2a106,inv,N0146,,63.894,inbound,1
OBS0003163,2025-10-14T18:01:01.349898,N0017,203.0.113.112,8333,203.0.113.8,18333,56459e6ae44f6dc6517be213f23645cee0b92838922232dcdccdf2b066b2a106,inv,N0014,,81.917,inbound,2
OBS0003164,2025-10-14T18:01:01.375572,N0088,203.0.113.25,8333,192.0.2.216,8000,56459e6ae44f6dc6517be213f23645cee0b92838922232dcdccdf2b066b2a106,inv,N0008,,107.591,inbound,3
OBS0003165,2025-10-14T18:01:01.376106,N0087,203.0.113.112,8333,198.51.100.122,8333,56459e6ae44f6dc6517be213f23645cee0b92838922232dcdccdf2b066b2a106,inv,N0014,,108.125,inbound,4
OBS0003166,2025-10-14T18:01:01.381561,N0129,192.0.2.25,8333,198.51.100.205,8333,56459e6ae44f6dc6517be213f23645cee0b92838922232dcdccdf2b066b2a106,inv,N0059,,113.58,inbound,5
OBS0003167,2025-10-14T18:01:01.390505,N0003,203.0.113.190,8333,192.0.2.65,8333,56459e6ae44f6dc6517be213f23645cee0b92838922232dcdccdf2b066b2a106,inv,N0029,,122.524,inbound,6
OBS0003168,2025-10-14T18:01:01.401067,N0125,192.0.2.252,8333,203.0.113.219,18333,56459e6ae44f6dc6517be213f23645cee0b92838922232dcdccdf2b066b2a106,inv,N0004,,133.086,inbound,7
OBS0003169,2025-10-14T18:01:02.561020,N0003,203.0.113.190,8333,192.0.2.65,8333,3f45e2436ff547e09f45334ff3abbba8870100bcd138ddf4caea42cc28e4c3b2,inv,N0029,,63.688,inbound,1
OBS0003170,2025-10-14T18:01:02.564186,N0017,192.0.2.138,8333,203.0.113.8,18333,3f45e2436ff547e09f45334ff3abbba8870100bcd138ddf4caea42cc28e4c3b2,inv,N0005,,66.854,inbound,2
OBS0003171,2025-10-14T18:01:02.574493,N0107,198.51.100.142,8333,198.51.100.184,8333,3f45e2436ff547e09f45334ff3abbba8870100bcd138ddf4caea42cc28e4c3b2,inv,N0006,,77.161,inbound,3
OBS0003172,2025-10-14T18:01:02.587571,N0136,192.0.2.194,8333,198.51.100.11,8333,3f45e2436ff547e09f45334ff3abbba8870100bcd138ddf4caea42cc28e4c3b2,inv,N0012,,90.239,inbound,4
OBS0003173,2025-10-14T18:01:02.591716,N0109,203.0.113.7,8333,203.0.113.127,8333,3f45e2436ff547e09f45334ff3abbba8870100bcd138ddf4caea42cc28e4c3b2,inv,N0070,,94.384,inbound,5
OBS0003174,2025-10-14T18:01:02.593818,N0094,192.0.2.181,8333,203.0.113.176,8333,3f45e2436ff547e09f45334ff3abbba8870100bcd138ddf4caea42cc28e4c3b2,inv,N0001,,96.486,inbound,6
OBS0003175,2025-10-14T18:01:02.617343,N0129,192.0.2.181,8333,198.51.100.205,8333,3f45e2436ff547e09f45334ff3abbba8870100bcd138ddf4caea42cc28e4c3b2,inv,N0001,,120.011,inbound,7
OBS0003176,2025-10-14T18:01:02.635560,N0087,192.0.2.89,8333,198.51.100.122,8333,3f45e2436ff547e09f45334ff3abbba8870100bcd138ddf4caea42cc28e4c3b2,inv,N0007,,138.228,inbound,8
OBS0003177,2025-10-14T18:01:02.654066,N0088,203.0.113.25,8333,192.0.2.216,8000,3f45e2436ff547e09f45334ff3abbba8870100bcd138ddf4caea42cc28e4c3b2,inv,N0008,,156.734,inbound,9
OBS0003178,2025-10-14T18:01:04.781720,N0017,203.0.113.168,8333,203.0.113.8,18333,1fa52b54b43b458e040fc47e6fb3ec2cf830e07ef1b2019e446d42c7257ee303,inv,N0010,,47.2,inbound,1
OBS0003179,2025-10-14T18:01:04.792837,N0109,203.0.113.168,8333,203.0.113.127,8333,1fa52b54b43b458e040fc47e6fb3ec2cf830e07ef1b2019e446d42c7257ee303,inv,N0010,,58.317,inbound,2
OBS0003180,2025-10-14T18:01:04.793574,N0129,203.0.113.168,8333,198.51.100.205,8333,1fa52b54b43b458e040fc47e6fb3ec2cf830e07ef1b2019e446d42c7257ee303,inv,N0010,,59.054,inbound,3
OBS0003181,2025-10-14T18:01:04.818461,N0107,198.51.100.142,8333,198.51.100.184,8333,1fa52b54b43b458e040fc47e6fb3ec2cf830e07ef1b2019e446d42c7257ee303,inv,N0006,,83.941,inbound,4
OBS0003182,2025-10-14T18:01:04.821580,N0087,203.0.113.112,8333,198.51.100.122,8333,1fa52b54b43b458e040fc47e6fb3ec2cf830e07ef1b2019e446d42c7257ee303,inv,N0014,,87.06,inbound,5
OBS0003183,2025-10-14T18:01:04.823263,N0003,203.0.113.23,8333,192.0.2.65,8333,1fa52b54b43b458e040fc47e6fb3ec2cf830e07ef1b2019e446d42c7257ee303,inv,N0112,,88.743,inbound,6
OBS0003184,2025-10-14T18:01:04.833120,N0125,192.0.2.252,8333,203.0.113.219,18333,1fa52b54b43b458e040fc47e6fb3ec2cf830e07ef1b2019e446d42c7257ee303,inv,N0004,,98.6,inbound,7
OBS0003185,2025-10-14T18:01:04.867377,N0094,192.0.2.181,8333,203.0.113.176,8333,1fa52b54b43b458e040fc47e6fb3ec2cf830e07ef1b2019e446d42c7257ee303,inv,N0001,,132.857,inbound,8
OBS0003186,2025-10-14T18:01:04.870774,N0088,198.51.100.177,8333,192.0.2.216,8000,1fa52b54b43b458e040fc47e6fb3ec2cf830e07ef1b2019e446d42c7257ee303,inv,N0026,,136.254,inbound,9
OBS0003187,2025-10-14T18:01:06.472569,N0129,192.0.2.181,8333,198.51.100.205,8333,1289e8ba017d1e1ace154198a4c515b454d903ab7876790962868ab8210f5039,inv,N0001,,83.0,inbound,1
OBS0003188,2025-10-14T18:01:06.473047,N0109,203.0.113.7,8333,203.0.113.127,8333,1289e8ba017d1e1ace154198a4c515b454d903ab7876790962868ab8210f5039,inv,N0070,,83.478,inbound,2
OBS0003189,2025-10-14T18:01:06.474273,N0094,192.0.2.181,8333,203.0.113.176,8333,1289e8ba017d1e1ace154198a4c515b454d903ab7876790962868ab8210f5039,inv,N0001,,84.704,inbound,3
OBS0003190,2025-10-14T18:01:06.478074,N0003,203.0.113.28,8333,192.0.2.65,8333,1289e8ba017d1e1ace154198a4c515b454d903ab7876790962868ab8210f5039,inv,N0000,,88.505,inbound,4
OBS0003191,2025-10-14T18:01:06.485939,N0125,192.0.2.252,8333,203.0.113.219,18333,1289e8ba017d1e1ace154198a4c515b454d903ab7876790962868ab8210f5039,inv,N0004,,96.37,inbound,5
OBS0003192,2025-10-14T18:01:06.495866,N0107,198.51.100.142,8333,198.51.100.184,8333,1289e8ba017d1e1ace154198a4c515b454d903ab7876790962868ab8210f5039,inv,N0006,,106.297,inbound,6
OBS0003193,2025-10-14T18:01:06.505759,N0136,192.0.2.9,8333,198.51.100.11,8333,1289e8ba017d1e1ace154198a4c515b454d903ab7876790962868ab8210f5039,inv,N0034,,116.19,inbound,7
OBS0003194,2025-10-14T18:01:06.511779,N0088,203.0.113.25,8333,192.0.2.216,8000,1289e8ba017d1e1ace154198a4c515b454d903ab7876790962868ab8210f5039,inv,N0008,,122.21,inbound,8
OBS0003195,2025-10-14T18:01:06.516939,N0017,203.0.113.168,8333,203.0.113.8,18333,1289e8ba017d1e1ace154198a4c515b454d903ab7876790962868ab8210f5039,inv,N0010,,127.37,inbound,9
OBS0003196,2025-10-14T18:01:07.932931,N0107,198.51.100.142,8333,198.51.100.184,8333,55e41a4990cd0067d9b6ff4e1d0faedeb3a9d9a443113eb1712211faf534a880,inv,N0006,,87.565,inbound,1
OBS0003197,2025-10-14T18:01:07.972781,N0017,192.0.2.138,8333,203.0.113.8,18333,55e41a4990cd0067d9b6ff4e1d0faedeb3a9d9a443113eb1712211faf534a880,inv,N0005,,127.415,inbound,2
OBS0003198,2025-10-14T18:01:07.987427,N0088,198.51.100.223,8333,192.0.2.216,8000,55e41a4990cd0067d9b6ff4e1d0faedeb3a9d9a443113eb1712211faf534a880,inv,N0018,,142.061,inbound,3
OBS0003199,2025-10-14T18:01:07.997085,N0136,198.51.100.177,8333,198.51.100.11,8333,55e41a4990cd0067d9b6ff4e1d0faedeb3a9d9a443113eb1712211faf534a880,inv,N0026,,151.719,inbound,4
OBS0003200,2025-10-14T18:01:08.066584,N0129,192.0.2.25,8333,198.51.100.205,8333,55e41a4990cd0067d9b6ff4e1d0faedeb3a9d9a443113eb1712211faf534a880,inv,N0059,,221.218,inbound,5
OBS0003201,2025-10-14T18:01:08.080780,N0125,203.0.113.154,8333,203.0.113.219,18333,55e41a4990cd0067d9b6ff4e1d0faedeb3a9d9a443113eb1712211faf534a880,inv,N0097,,235.414,inbound,6
OBS0003202,2025-10-14T18:01:09.615002,N0003,203.0.113.190,8333,192.0.2.65,8333,2a21dd3e24a6d6f086a136ea690448b5bc298e92dbd669456b6ac56fef9c5d93,inv,N0029,,52.377,inbound,1
OBS0003203,2025-10-14T18:01:09.615705,N0017,192.0.2.138,8333,203.0.113.8,18333,2a21dd3e24a6d6f086a136ea690448b5bc298e92dbd669456b6ac56fef9c5d93,inv,N0005,,53.08,inbound,2
OBS0003204,2025-10-14T18:01:09.616107,N0125,192.0.2.252,8333,203.0.113.219,18333,2a21dd3e24a6d6f086a136ea690448b5bc298e92dbd669456b6ac56fef9c5d93,inv,N0004,,53.482,inbound,3
OBS0003205,2025-10-14T18:01:09.640972,N0094,192.0.2.242,8333,203.0.113.176,8333,2a21dd3e24a6d6f086a136ea690448b5bc298e92dbd669456b6ac56fef9c5d93,inv,N0113,,78.347,inbound,4
OBS0003206,2025-10-14T18:01:09.645362,N0087,203.0.113.128,8333,198.51.100.122,8333,2a21dd3e24a6d6f086a136ea690448b5bc298e92dbd669456b6ac56fef9c5d93,inv,N0048,,82.737,inbound,5
OBS0003207,2025-10-14T18:01:09.677863,N0088,203.0.113.25,8333,192.0.2.216,8000,2a21dd3e24a6d6f086a136ea690448b5bc298e92dbd669456b6ac56fef9c5d93,inv,N0008,,115.238,inbound,6
OBS0003208,2025-10-14T18:01:09.712010,N0129,192.0.2.25,8333,198.51.100.205,8333,2a21dd3e24a6d6f086a136ea690448b5bc298e92dbd669456b6ac56fef9c5d93,inv,N0059,,149.385,inbound,7
OBS0003209,2025-10-14T18:01:11.365545,N0107,198.51.100.154,8334,198.51.100.184,8333,1362da0262c9cfcefc6083fc01cc57b52d6f0c18b496efcd8e0d105c84c5399d,inv,N0085,,62.069,inbound,1
OBS0003210,2025-10-14T18:01:11.375759,N0129,203.0.113.168,8333,198.51.100.205,8333,1362da0262c9cfcefc6083fc01cc57b52d6f0c18b496efcd8e0d105c84c5399d,inv,N0010,,72.283,inbound,2
OBS0003211,2025-10-14T18:01:11.392884,N0003,203.0.113.24,8333,192.0.2.65,8333,1362da0262c9cfcefc6083fc01cc57b52d6f0c18b496efcd8e0d105c84c5399d,inv,N0081,,89.408,inbound,3
OBS0003212,2025-10-14T18:01:11.398756,N0125,203.0.113.154,8333,203.0.113.219,18333,1362da0262c9cfcefc6083fc01cc57b52d6f0c18b496efcd8e0d105c84c5399d,inv,N0097,,95.28,inbound,4
OBS0003213,2025-10-14T18:01:11.399190,N0017,203.0.113.168,8333,203.0.113.8,18333,1362da0262c9cfcefc6083fc01cc57b52d6f0c18b496efcd8e0d105c84c5399d,inv,N0010,,95.714,inbound,5
OBS0003214,2025-10-14T18:01:11.433642,N0087,203.0.113.128,8333,198.51.100.122,8333,1362da0262c9cfcefc6083fc01cc57b52d6f0c18b496efcd8e0d105c84c5399d,inv,N0048,,130.166,inbound,6
OBS0003215,2025-10-14T18:01:11.465864,N0088,198.51.100.223,8333,192.0.2.216,8000,1362da0262c9cfcefc6083fc01cc57b52d6f0c18b496efcd8e0d105c84c5399d,inv,N0018,,162.388,inbound,7
OBS0003216,2025-10-14T18:01:12.193516,N0003,192.0.2.252,8333,192.0.2.65,8333,fb5b57046f927c2541126472cb0258e02d38ae2c3b85ea5c8849c19244edb8e5,inv,N0004,,69.989,inbound,1
OBS0003217,2025-10-14T18:01:12.204103,N0109,203.0.113.168,8333,203.0.113.127,8333,fb5b57046f927c2541126472cb0258e02d38ae2c3b85ea5c8849c19244edb8e5,inv,N0010,,80.576,inbound,2
OBS0003218,2025-10-14T18:01:12.208740,N0087,192.0.2.89,8333,198.51.100.122,8333,fb5b57046f927c2541126472cb0258e02d38ae2c3b85ea5c8849c19244edb8e5,inv,N0007,,85.213,inbound,3
OBS0003219,2025-10-14T18:01:12.214717,N0017,203.0.113.168,8333,203.0.113.8,18333,fb5b57046f927c2541126472cb0258e02d38ae2c3b85ea5c8849c19244edb8e5,inv,N0010,,91.19,inbound,4
OBS0003220,2025-10-14T18:01:12.214895,N0129,203.0.113.168,8333,198.51.100.205,8333,fb5b57046f927c2541126472cb0258e02d38ae2c3b85ea5c8849c19244edb8e5,inv,N0010,,91.368,inbound,5
OBS0003221,2025-10-14T18:01:12.232120,N0107,203.0.113.235,8333,198.51.100.184,8333,fb5b57046f927c2541126472cb0258e02d38ae2c3b85ea5c8849c19244edb8e5,inv,N0056,,108.593,inbound,6
OBS0003222,2025-10-14T18:01:12.232276,N0094,198.51.100.9,8333,203.0.113.176,8333,fb5b57046f927c2541126472cb0258e02d38ae2c3b85ea5c8849c19244edb8e5,inv,N0067,,108.749,inbound,7
OBS0003223,2025-10-14T18:01:12.238196,N0125,203.0.113.154,8333,203.0.113.219,18333,fb5b57046f927c2541126472cb0258e02d38ae2c3b85ea5c8849c19244edb8e5,inv,N0097,,114.669,inbound,8
OBS0003224,2025-10-14T18:01:12.277104,N0088,198.51.100.196,8333,192.0.2.216,8000,fb5b57046f927c2541126472cb0258e02d38ae2c3b85ea5c8849c19244edb8e5,inv,N0100,,153.577,inbound,9
OBS0003225,2025-10-14T18:01:12.283261,N0136,192.0.2.9,8333,198.51.100.11,8333,fb5b57046f927c2541126472cb0258e02d38ae2c3b85ea5c8849c19244edb8e5,inv,N0034,,159.734,inbound,10
OBS0003226,2025-10-14T18:01:13.790136,N0003,203.0.113.190,8333,192.0.2.65,8333,4dc7812b5549b9db84fc50a7f28a507a2740d498662ca81118e2ace6670c350b,inv,N0029,,28.802,inbound,1
OBS0003227,2025-10-14T18:01:13.825749,N0136,192.0.2.194,8333,198.51.100.11,8333,4dc7812b5549b9db84fc50a7f28a507a2740d498662ca81118e2ace6670c350b,inv,N0012,,64.415,inbound,2
OBS0003228,2025-10-14T18:01:13.835836,N0107,198.51.100.142,8333,198.51.100.184,8333,4dc7812b5549b9db84fc50a7f28a507a2740d498662ca81118e2ace6670c350b,inv,N0006,,74.502,inbound,3
OBS0003229,2025-10-14T18:01:13.842152,N0087,192.0.2.89,8333,198.51.100.122,8333,4dc7812b5549b9db84fc50a7f28a507a2740d498662ca81118e2ace6670c350b,inv,N0007,,80.818,inbound,4
OBS0003230,2025-10-14T18:01:13.849800,N0088,198.51.100.177,8333,192.0.2.216,8000,4dc7812b5549b9db84fc50a7f28a507a2740d498662ca81118e2ace6670c350b,inv,N0026,,88.466,inbound,5
OBS0003231,2025-10-14T18:01:13.856252,N0129,203.0.113.168,8333,198.51.100.205,8333,4dc7812b5549b9db84fc50a7f28a507a2740d498662ca81118e2ace6670c350b,inv,N0010,,94.918,inbound,6
OBS0003232,2025-10-14T18:01:13.903279,N0094,192.0.2.242,8333,203.0.113.176,8333,4dc7812b5549b9db84fc50a7f28a507a2740d498662ca81118e2ace6670c350b,inv,N0113,,141.945,inbound,7
OBS0003233,2025-10-14T18:01:15.531314,N0129,192.0.2.181,8333,198.51.100.205,8333,904608d1bcd5ccbd10f2f58aa229f3205c0910691db3bd7f2063ba258d66ec11,inv,N0001,,28.354,inbound,1
OBS0003234,2025-10-14T18:01:15.579225,N0088,203.0.113.25,8333,192.0.2.216,8000,904608d1bcd5ccbd10f2f58aa229f3205c0910691db3bd7f2063ba258d66ec11,inv,N0008,,76.265,inbound,2
OBS0003235,2025-10-14T18:01:15.581391,N0107,198.51.100.142,8333,198.51.100.184,8333,904608d1bcd5ccbd10f2f58aa229f3205c0910691db3bd7f2063ba258d66ec11,inv,N0006,,78.431,inbound,3
OBS0003236,2025-10-14T18:01:15.584364,N0003,203.0.113.190,8333,192.0.2.65,8333,904608d1bcd5ccbd10f2f58aa229f3205c0910691db3bd7f2063ba258d66ec11,inv,N0029,,81.404,inbound,4
OBS0003237,2025-10-14T18:01:15.598900,N0087,192.0.2.89,8333,198.51.100.122,8333,904608d1bcd5ccbd10f2f58aa229f3205c0910691db3bd7f2063ba258d66ec11,inv,N0007,,95.94,inbound,5
OBS0003238,2025-10-14T18:01:15.599135,N0136,192.0.2.194,8333,198.51.100.11,8333,904608d1bcd5ccbd10f2f58aa229f3205c0910691db3bd7f2063ba258d66ec11,inv,N0012,,96.175,inbound,6
OBS0003239,2025-10-14T18:01:15.607700,N0017,203.0.113.168,8333,203.0.113.8,18333,904608d1bcd5ccbd10f2f58aa229f3205c0910691db3bd7f2063ba258d66ec11,inv,N0010,,104.74,inbound,7
OBS0003240,2025-10-14T18:01:15.632689,N0109,203.0.113.7,8333,203.0.113.127,8333,904608d1bcd5ccbd10f2f58aa229f3205c0910691db3bd7f2063ba258d66ec11,inv,N0070,,129.729,inbound,8
